,data,date,type
1301,11.0,1993-09-26,num_shows
1302,75.79348678668137,1993-10-03,avg_ticket_price_cpi
1303,84.09076923076924,1993-10-03,pct_capacity
1304,13.0,1993-10-03,num_shows
1305,72.49148281182094,1993-10-10,avg_ticket_price_cpi
1306,87.14933333333333,1993-10-10,pct_capacity
1307,15.0,1993-10-10,num_shows
1308,71.40983837190352,1993-10-17,avg_ticket_price_cpi
1309,88.19687499999999,1993-10-17,pct_capacity
1310,16.0,1993-10-17,num_shows
1311,69.54236033246417,1993-10-24,avg_ticket_price_cpi
1312,80.11777777777777,1993-10-24,pct_capacity
1313,18.0,1993-10-24,num_shows
1314,68.57526736087284,1993-10-31,avg_ticket_price_cpi
1315,72.65052631578946,1993-10-31,pct_capacity
1316,19.0,1993-10-31,num_shows
1317,61.4850660331384,1993-11-07,avg_ticket_price_cpi
1318,75.08166666666668,1993-11-07,pct_capacity
1319,24.0,1993-11-07,num_shows
1320,62.447192251462006,1993-11-14,avg_ticket_price_cpi
1321,77.59375,1993-11-14,pct_capacity
1322,24.0,1993-11-14,num_shows
1323,64.29550718987485,1993-11-21,avg_ticket_price_cpi
1324,76.08826086956523,1993-11-21,pct_capacity
1325,23.0,1993-11-21,num_shows
1326,70.950307748538,1993-11-28,avg_ticket_price_cpi
1327,78.58333333333333,1993-11-28,pct_capacity
1328,24.0,1993-11-28,num_shows
1329,72.41331561892417,1993-12-05,avg_ticket_price_cpi
1330,77.90521739130433,1993-12-05,pct_capacity
1331,23.0,1993-12-05,num_shows
1332,74.51570360278089,1993-12-12,avg_ticket_price_cpi
1333,79.78727272727272,1993-12-12,pct_capacity
1334,22.0,1993-12-12,num_shows
1335,74.6783930654569,1993-12-19,avg_ticket_price_cpi
1336,75.9715,1993-12-19,pct_capacity
1337,20.0,1993-12-19,num_shows
1338,71.47616143875567,1993-12-26,avg_ticket_price_cpi
1339,75.654,1993-12-26,pct_capacity
1340,20.0,1993-12-26,num_shows
1341,80.3830022815534,1994-01-02,avg_ticket_price_cpi
1342,93.0915,1994-01-02,pct_capacity
1343,20.0,1994-01-02,num_shows
1344,74.30926684645812,1994-01-09,avg_ticket_price_cpi
1345,77.20555555555555,1994-01-09,pct_capacity
1346,18.0,1994-01-09,num_shows
1347,76.8956721682848,1994-01-16,avg_ticket_price_cpi
1348,72.74117647058824,1994-01-16,pct_capacity
1349,17.0,1994-01-16,num_shows
1350,75.66454504092901,1994-01-23,avg_ticket_price_cpi
1351,66.09705882352941,1994-01-23,pct_capacity
1352,17.0,1994-01-23,num_shows
1353,74.1154783171521,1994-01-30,avg_ticket_price_cpi
1354,63.53882352941177,1994-01-30,pct_capacity
1355,17.0,1994-01-30,num_shows
1356,70.6029434374525,1994-02-06,avg_ticket_price_cpi
1357,64.09235294117646,1994-02-06,pct_capacity
1358,17.0,1994-02-06,num_shows
1359,74.14957774144058,1994-02-13,avg_ticket_price_cpi
1360,63.37125,1994-02-13,pct_capacity
1361,16.0,1994-02-13,num_shows
1362,72.57103587065747,1994-02-20,avg_ticket_price_cpi
1363,77.91944444444444,1994-02-20,pct_capacity
1364,18.0,1994-02-20,num_shows
1365,69.63920164010912,1994-02-27,avg_ticket_price_cpi
1366,71.6838888888889,1994-02-27,pct_capacity
1367,18.0,1994-02-27,num_shows
1368,70.52210540530872,1994-03-06,avg_ticket_price_cpi
1369,62.85166666666666,1994-03-06,pct_capacity
1370,18.0,1994-03-06,num_shows
1371,68.87279425305859,1994-03-13,avg_ticket_price_cpi
1372,69.97899999999998,1994-03-13,pct_capacity
1373,20.0,1994-03-13,num_shows
1374,68.40891143102442,1994-03-20,avg_ticket_price_cpi
1375,70.10714285714286,1994-03-20,pct_capacity
1376,21.0,1994-03-20,num_shows
1377,69.08381369392572,1994-03-27,avg_ticket_price_cpi
1378,69.33047619047619,1994-03-27,pct_capacity
1379,21.0,1994-03-27,num_shows
1380,68.49839472948415,1994-04-03,avg_ticket_price_cpi
1381,81.40521739130435,1994-04-03,pct_capacity
1382,23.0,1994-04-03,num_shows
1383,68.62371713966168,1994-04-10,avg_ticket_price_cpi
1384,78.4021739130435,1994-04-10,pct_capacity
1385,23.0,1994-04-10,num_shows
1386,64.40519537207166,1994-04-17,avg_ticket_price_cpi
1387,69.23428571428572,1994-04-17,pct_capacity
1388,28.0,1994-04-17,num_shows
1389,65.42408578556382,1994-04-24,avg_ticket_price_cpi
1390,75.45034482758616,1994-04-24,pct_capacity
1391,29.0,1994-04-24,num_shows
1392,66.47505585082014,1994-05-01,avg_ticket_price_cpi
1393,73.18357142857141,1994-05-01,pct_capacity
1394,28.0,1994-05-01,num_shows
1395,67.2485912146913,1994-05-08,avg_ticket_price_cpi
1396,73.77037037037036,1994-05-08,pct_capacity
1397,27.0,1994-05-08,num_shows
1398,70.17799796467163,1994-05-15,avg_ticket_price_cpi
1399,78.095,1994-05-15,pct_capacity
1400,26.0,1994-05-15,num_shows
1401,70.19313657670104,1994-05-22,avg_ticket_price_cpi
1402,79.6396153846154,1994-05-22,pct_capacity
1403,26.0,1994-05-22,num_shows
1404,70.72685821680565,1994-05-29,avg_ticket_price_cpi
1405,79.2744,1994-05-29,pct_capacity
1406,25.0,1994-05-29,num_shows
1407,69.54467705669224,1994-06-05,avg_ticket_price_cpi
1408,70.22291666666666,1994-06-05,pct_capacity
1409,24.0,1994-06-05,num_shows
1410,68.96343696930947,1994-06-12,avg_ticket_price_cpi
1411,74.6428,1994-06-12,pct_capacity
1412,25.0,1994-06-12,num_shows
1413,68.85494488491051,1994-06-19,avg_ticket_price_cpi
1414,73.44360000000002,1994-06-19,pct_capacity
1415,25.0,1994-06-19,num_shows
1416,72.27465573223618,1994-06-26,avg_ticket_price_cpi
1417,84.27782608695652,1994-06-26,pct_capacity
1418,23.0,1994-06-26,num_shows
1419,70.40697916400765,1994-07-03,avg_ticket_price_cpi
1420,80.8085,1994-07-03,pct_capacity
1421,20.0,1994-07-03,num_shows
1422,71.66895275921136,1994-07-10,avg_ticket_price_cpi
1423,71.90526315789474,1994-07-10,pct_capacity
1424,19.0,1994-07-10,num_shows
1425,71.67253714775131,1994-07-17,avg_ticket_price_cpi
1426,78.95157894736842,1994-07-17,pct_capacity
1427,19.0,1994-07-17,num_shows
1428,72.68049707509043,1994-07-24,avg_ticket_price_cpi
1429,82.70555555555559,1994-07-24,pct_capacity
1430,18.0,1994-07-24,num_shows
1431,72.22552864638729,1994-07-31,avg_ticket_price_cpi
1432,83.06666666666665,1994-07-31,pct_capacity
1433,18.0,1994-07-31,num_shows
1434,72.12843111252566,1994-08-07,avg_ticket_price_cpi
1435,83.07,1994-08-07,pct_capacity
1436,18.0,1994-08-07,num_shows
1437,74.55914786385593,1994-08-14,avg_ticket_price_cpi
1438,86.36764705882354,1994-08-14,pct_capacity
1439,17.0,1994-08-14,num_shows
1440,73.06907265365304,1994-08-21,avg_ticket_price_cpi
1441,86.90666666666667,1994-08-21,pct_capacity
1442,18.0,1994-08-21,num_shows
1443,72.93038227597428,1994-08-28,avg_ticket_price_cpi
1444,82.09444444444446,1994-08-28,pct_capacity
1445,18.0,1994-08-28,num_shows
1446,73.25378606909432,1994-09-04,avg_ticket_price_cpi
1447,82.39647058823529,1994-09-04,pct_capacity
1448,17.0,1994-09-04,num_shows
1449,72.94987393090571,1994-09-11,avg_ticket_price_cpi
1450,73.90294117647059,1994-09-11,pct_capacity
1451,17.0,1994-09-11,num_shows
1452,74.25520147525675,1994-09-18,avg_ticket_price_cpi
1453,75.29529411764706,1994-09-18,pct_capacity
1454,17.0,1994-09-18,num_shows
1455,75.4131122574956,1994-09-25,avg_ticket_price_cpi
1456,82.19333333333334,1994-09-25,pct_capacity
1457,18.0,1994-09-25,num_shows
1458,74.2825509787354,1994-10-02,avg_ticket_price_cpi
1459,79.48277777777776,1994-10-02,pct_capacity
1460,18.0,1994-10-02,num_shows
1461,78.13793619995526,1994-10-09,avg_ticket_price_cpi
1462,87.97882352941177,1994-10-09,pct_capacity
1463,17.0,1994-10-09,num_shows
1464,77.05438608998732,1994-10-16,avg_ticket_price_cpi
1465,83.56222222222223,1994-10-16,pct_capacity
1466,18.0,1994-10-16,num_shows
1467,77.34274711308268,1994-10-23,avg_ticket_price_cpi
1468,84.51444444444446,1994-10-23,pct_capacity
1469,18.0,1994-10-23,num_shows
1470,75.62854884875371,1994-10-30,avg_ticket_price_cpi
1471,79.78444444444445,1994-10-30,pct_capacity
1472,18.0,1994-10-30,num_shows
1473,74.64020167509483,1994-11-06,avg_ticket_price_cpi
1474,79.024,1994-11-06,pct_capacity
1475,20.0,1994-11-06,num_shows
1476,75.70434608091026,1994-11-13,avg_ticket_price_cpi
1477,82.567,1994-11-13,pct_capacity
1478,20.0,1994-11-13,num_shows
1479,67.96724708679164,1994-11-20,avg_ticket_price_cpi
1480,73.23173913043478,1994-11-20,pct_capacity
1481,23.0,1994-11-20,num_shows
1482,74.8457275325675,1994-11-27,avg_ticket_price_cpi
1483,80.88347826086957,1994-11-27,pct_capacity
1484,23.0,1994-11-27,num_shows
1485,74.97624375466607,1994-12-04,avg_ticket_price_cpi
1486,78.80590909090908,1994-12-04,pct_capacity
1487,22.0,1994-12-04,num_shows
1488,73.34682502952568,1994-12-11,avg_ticket_price_cpi
1489,81.49086956521738,1994-12-11,pct_capacity
1490,23.0,1994-12-11,num_shows
1491,70.37250300749814,1994-12-18,avg_ticket_price_cpi
1492,79.47173913043478,1994-12-18,pct_capacity
1493,23.0,1994-12-18,num_shows
1494,70.64655977917549,1994-12-25,avg_ticket_price_cpi
1495,73.16000000000001,1994-12-25,pct_capacity
1496,23.0,1994-12-25,num_shows
1497,85.2408930680886,1995-01-01,avg_ticket_price_cpi
1498,93.94956521739128,1995-01-01,pct_capacity
1499,23.0,1995-01-01,num_shows
1500,78.07622370719777,1995-01-08,avg_ticket_price_cpi
1501,88.73888888888888,1995-01-08,pct_capacity
1502,18.0,1995-01-08,num_shows
1503,74.47817338836478,1995-01-15,avg_ticket_price_cpi
1504,90.71625,1995-01-15,pct_capacity
1505,16.0,1995-01-15,num_shows
1506,71.65606118317612,1995-01-22,avg_ticket_price_cpi
1507,88.324375,1995-01-22,pct_capacity
1508,16.0,1995-01-22,num_shows
1509,70.41437376179246,1995-01-29,avg_ticket_price_cpi
1510,83.974375,1995-01-29,pct_capacity
1511,16.0,1995-01-29,num_shows
1512,68.62355708908409,1995-02-05,avg_ticket_price_cpi
1513,71.89470588235294,1995-02-05,pct_capacity
1514,17.0,1995-02-05,num_shows
1515,63.77674308261245,1995-02-12,avg_ticket_price_cpi
1516,74.77631578947368,1995-02-12,pct_capacity
1517,19.0,1995-02-12,num_shows
1518,66.93131250412732,1995-02-19,avg_ticket_price_cpi
1519,84.39421052631577,1995-02-19,pct_capacity
1520,19.0,1995-02-19,num_shows
1521,65.54107617105814,1995-02-26,avg_ticket_price_cpi
1522,92.08944444444444,1995-02-26,pct_capacity
1523,18.0,1995-02-26,num_shows
1524,63.927503965546656,1995-03-05,avg_ticket_price_cpi
1525,75.42090909090909,1995-03-05,pct_capacity
1526,22.0,1995-03-05,num_shows
1527,62.05472613091516,1995-03-12,avg_ticket_price_cpi
1528,77.45041666666665,1995-03-12,pct_capacity
1529,24.0,1995-03-12,num_shows
1530,63.814560900562846,1995-03-19,avg_ticket_price_cpi
1531,77.5576,1995-03-19,pct_capacity
1532,25.0,1995-03-19,num_shows
1533,64.61380575099021,1995-03-26,avg_ticket_price_cpi
1534,80.67041666666665,1995-03-26,pct_capacity
1535,24.0,1995-03-26,num_shows
1536,64.9197008390482,1995-04-02,avg_ticket_price_cpi
1537,74.38583333333332,1995-04-02,pct_capacity
1538,24.0,1995-04-02,num_shows
1539,65.48261414972184,1995-04-09,avg_ticket_price_cpi
1540,74.16769230769233,1995-04-09,pct_capacity
1541,26.0,1995-04-09,num_shows
1542,67.9667043688855,1995-04-16,avg_ticket_price_cpi
1543,78.89153846153845,1995-04-16,pct_capacity
1544,26.0,1995-04-16,num_shows
1545,65.73747125720182,1995-04-23,avg_ticket_price_cpi
1546,84.07103448275863,1995-04-23,pct_capacity
1547,29.0,1995-04-23,num_shows
1548,64.37642444535214,1995-04-30,avg_ticket_price_cpi
1549,74.2813793103448,1995-04-30,pct_capacity
1550,29.0,1995-04-30,num_shows
1551,65.48341819355137,1995-05-07,avg_ticket_price_cpi
1552,76.01666666666668,1995-05-07,pct_capacity
1553,27.0,1995-05-07,num_shows
1554,67.58121299842041,1995-05-14,avg_ticket_price_cpi
1555,74.02230769230769,1995-05-14,pct_capacity
1556,26.0,1995-05-14,num_shows
1557,68.2650898951702,1995-05-21,avg_ticket_price_cpi
1558,82.375,1995-05-21,pct_capacity
1559,26.0,1995-05-21,num_shows
1560,67.35389257335694,1995-05-28,avg_ticket_price_cpi
1561,82.6376923076923,1995-05-28,pct_capacity
1562,26.0,1995-05-28,num_shows
1563,67.88417433891993,1995-06-04,avg_ticket_price_cpi
1564,75.1336,1995-06-04,pct_capacity
1565,25.0,1995-06-04,num_shows
1566,69.05601879577902,1995-06-11,avg_ticket_price_cpi
1567,79.9736,1995-06-11,pct_capacity
1568,25.0,1995-06-11,num_shows
1569,67.54434607076351,1995-06-18,avg_ticket_price_cpi
1570,81.95359999999998,1995-06-18,pct_capacity
1571,25.0,1995-06-18,num_shows
1572,67.85524808607491,1995-06-25,avg_ticket_price_cpi
1573,86.25875,1995-06-25,pct_capacity
1574,24.0,1995-06-25,num_shows
1575,67.52525247831475,1995-07-02,avg_ticket_price_cpi
1576,83.47916666666664,1995-07-02,pct_capacity
1577,24.0,1995-07-02,num_shows
1578,66.52593584544329,1995-07-09,avg_ticket_price_cpi
1579,79.86000000000001,1995-07-09,pct_capacity
1580,22.0,1995-07-09,num_shows
1581,68.59444613889828,1995-07-16,avg_ticket_price_cpi
1582,83.12318181818182,1995-07-16,pct_capacity
1583,22.0,1995-07-16,num_shows
1584,70.89903559479555,1995-07-23,avg_ticket_price_cpi
1585,87.55499999999999,1995-07-23,pct_capacity
1586,20.0,1995-07-23,num_shows
1587,70.93044268897151,1995-07-30,avg_ticket_price_cpi
1588,84.68894736842107,1995-07-30,pct_capacity
1589,19.0,1995-07-30,num_shows
1590,70.31769200117103,1995-08-06,avg_ticket_price_cpi
1591,83.05368421052633,1995-08-06,pct_capacity
1592,19.0,1995-08-06,num_shows
1593,71.70321739802225,1995-08-13,avg_ticket_price_cpi
1594,92.75555555555555,1995-08-13,pct_capacity
1595,18.0,1995-08-13,num_shows
1596,70.71111814997941,1995-08-20,avg_ticket_price_cpi
1597,91.80222222222221,1995-08-20,pct_capacity
1598,18.0,1995-08-20,num_shows
1599,71.6018574129281,1995-08-27,avg_ticket_price_cpi
1600,87.92,1995-08-27,pct_capacity
1601,17.0,1995-08-27,num_shows
1602,71.34013541742222,1995-09-03,avg_ticket_price_cpi
1603,86.12588235294119,1995-09-03,pct_capacity
1604,17.0,1995-09-03,num_shows
1605,71.19306629433524,1995-09-10,avg_ticket_price_cpi
1606,78.12764705882354,1995-09-10,pct_capacity
1607,17.0,1995-09-10,num_shows
1608,70.19223295999454,1995-09-17,avg_ticket_price_cpi
1609,83.8477777777778,1995-09-17,pct_capacity
1610,18.0,1995-09-17,num_shows
1611,72.22738795604558,1995-09-24,avg_ticket_price_cpi
1612,83.43882352941176,1995-09-24,pct_capacity
1613,17.0,1995-09-24,num_shows
1614,70.76882304132471,1995-10-01,avg_ticket_price_cpi
1615,83.80352941176471,1995-10-01,pct_capacity
1616,17.0,1995-10-01,num_shows
1617,71.85345241241548,1995-10-08,avg_ticket_price_cpi
1618,82.9875,1995-10-08,pct_capacity
1619,20.0,1995-10-08,num_shows
1620,73.29744289545735,1995-10-15,avg_ticket_price_cpi
1621,85.92954545454546,1995-10-15,pct_capacity
1622,22.0,1995-10-15,num_shows
1623,72.42627634216083,1995-10-22,avg_ticket_price_cpi
1624,83.06826086956522,1995-10-22,pct_capacity
1625,23.0,1995-10-22,num_shows
1626,69.69925086662569,1995-10-29,avg_ticket_price_cpi
1627,81.62239999999998,1995-10-29,pct_capacity
1628,25.0,1995-10-29,num_shows
1629,70.33051110193489,1995-11-05,avg_ticket_price_cpi
1630,78.30846153846154,1995-11-05,pct_capacity
1631,26.0,1995-11-05,num_shows
1632,69.76896995044834,1995-11-12,avg_ticket_price_cpi
1633,79.04423076923078,1995-11-12,pct_capacity
1634,26.0,1995-11-12,num_shows
1635,69.1581622131334,1995-11-19,avg_ticket_price_cpi
1636,77.03851851851853,1995-11-19,pct_capacity
1637,27.0,1995-11-19,num_shows
1638,74.90530880132141,1995-11-26,avg_ticket_price_cpi
1639,84.51615384615387,1995-11-26,pct_capacity
1640,26.0,1995-11-26,num_shows
1641,73.02822009809933,1995-12-03,avg_ticket_price_cpi
1642,78.40200000000002,1995-12-03,pct_capacity
1643,25.0,1995-12-03,num_shows
1644,72.58617900572246,1995-12-10,avg_ticket_price_cpi
1645,83.27041666666666,1995-12-10,pct_capacity
1646,24.0,1995-12-10,num_shows
1647,71.03649973022684,1995-12-17,avg_ticket_price_cpi
1648,76.9848,1995-12-17,pct_capacity
1649,25.0,1995-12-17,num_shows
1650,70.49538516247702,1995-12-24,avg_ticket_price_cpi
1651,72.1064,1995-12-24,pct_capacity
1652,25.0,1995-12-24,num_shows
1653,81.72792903740037,1995-12-31,avg_ticket_price_cpi
1654,95.74720000000002,1995-12-31,pct_capacity
1655,25.0,1995-12-31,num_shows
1656,72.57247742822236,1996-01-07,avg_ticket_price_cpi
1657,79.67850000000001,1996-01-07,pct_capacity
1658,20.0,1996-01-07,num_shows
1659,69.04291702300958,1996-01-14,avg_ticket_price_cpi
1660,78.09166666666665,1996-01-14,pct_capacity
1661,18.0,1996-01-14,num_shows
1662,71.39455387141112,1996-01-21,avg_ticket_price_cpi
1663,81.23375,1996-01-21,pct_capacity
1664,16.0,1996-01-21,num_shows
1665,70.77218160125229,1996-01-28,avg_ticket_price_cpi
1666,84.56437500000001,1996-01-28,pct_capacity
1667,16.0,1996-01-28,num_shows
1668,67.22847635289635,1996-02-04,avg_ticket_price_cpi
1669,74.6125,1996-02-04,pct_capacity
1670,16.0,1996-02-04,num_shows
1671,67.98493778582318,1996-02-11,avg_ticket_price_cpi
1672,79.87625,1996-02-11,pct_capacity
1673,16.0,1996-02-11,num_shows
1674,70.52681088033538,1996-02-18,avg_ticket_price_cpi
1675,90.676875,1996-02-18,pct_capacity
1676,16.0,1996-02-18,num_shows
1677,69.09684279053086,1996-02-25,avg_ticket_price_cpi
1678,93.48411764705882,1996-02-25,pct_capacity
1679,17.0,1996-02-25,num_shows
1680,66.79039276513524,1996-03-03,avg_ticket_price_cpi
1681,81.65823529411762,1996-03-03,pct_capacity
1682,17.0,1996-03-03,num_shows
1683,66.45622548323871,1996-03-10,avg_ticket_price_cpi
1684,80.79944444444445,1996-03-10,pct_capacity
1685,18.0,1996-03-10,num_shows
1686,66.4288459789986,1996-03-17,avg_ticket_price_cpi
1687,85.3994736842105,1996-03-17,pct_capacity
1688,19.0,1996-03-17,num_shows
1689,68.72236171056808,1996-03-24,avg_ticket_price_cpi
1690,82.46826086956523,1996-03-24,pct_capacity
1691,23.0,1996-03-24,num_shows
1692,67.3972206082725,1996-03-31,avg_ticket_price_cpi
1693,80.3164,1996-03-31,pct_capacity
1694,25.0,1996-03-31,num_shows
1695,70.97220575571876,1996-04-07,avg_ticket_price_cpi
1696,81.1713043478261,1996-04-07,pct_capacity
1697,23.0,1996-04-07,num_shows
1698,71.03831443359194,1996-04-14,avg_ticket_price_cpi
1699,86.38692307692307,1996-04-14,pct_capacity
1700,26.0,1996-04-14,num_shows
1701,69.39691762497831,1996-04-21,avg_ticket_price_cpi
1702,80.1539285714286,1996-04-21,pct_capacity
1703,28.0,1996-04-21,num_shows
1704,69.40839545187917,1996-04-28,avg_ticket_price_cpi
1705,81.11448275862068,1996-04-28,pct_capacity
1706,29.0,1996-04-28,num_shows
1707,69.1882791013584,1996-05-05,avg_ticket_price_cpi
1708,78.34000000000003,1996-05-05,pct_capacity
1709,29.0,1996-05-05,num_shows
1710,70.17572726227796,1996-05-12,avg_ticket_price_cpi
1711,79.1596551724138,1996-05-12,pct_capacity
1712,29.0,1996-05-12,num_shows
1713,70.33455372294372,1996-05-19,avg_ticket_price_cpi
1714,84.83642857142858,1996-05-19,pct_capacity
1715,28.0,1996-05-19,num_shows
1716,70.75008148148149,1996-05-26,avg_ticket_price_cpi
1717,80.96851851851852,1996-05-26,pct_capacity
1718,27.0,1996-05-26,num_shows
1719,70.22507959724676,1996-06-02,avg_ticket_price_cpi
1720,76.73615384615385,1996-06-02,pct_capacity
1721,26.0,1996-06-02,num_shows
1722,71.54838378988,1996-06-09,avg_ticket_price_cpi
1723,79.9569230769231,1996-06-09,pct_capacity
1724,26.0,1996-06-09,num_shows
1725,70.93862665143983,1996-06-16,avg_ticket_price_cpi
1726,77.14777777777778,1996-06-16,pct_capacity
1727,27.0,1996-06-16,num_shows
1728,71.13517722468539,1996-06-23,avg_ticket_price_cpi
1729,82.23962962962965,1996-06-23,pct_capacity
1730,27.0,1996-06-23,num_shows
1731,73.28921434052648,1996-06-30,avg_ticket_price_cpi
1732,83.63307692307694,1996-06-30,pct_capacity
1733,26.0,1996-06-30,num_shows
1734,70.98688931017291,1996-07-07,avg_ticket_price_cpi
1735,83.09434782608696,1996-07-07,pct_capacity
1736,23.0,1996-07-07,num_shows
1737,73.3649497520401,1996-07-14,avg_ticket_price_cpi
1738,84.42608695652174,1996-07-14,pct_capacity
1739,23.0,1996-07-14,num_shows
1740,72.70299145498437,1996-07-21,avg_ticket_price_cpi
1741,85.63454545454547,1996-07-21,pct_capacity
1742,22.0,1996-07-21,num_shows
1743,73.28304422607648,1996-07-28,avg_ticket_price_cpi
1744,85.11565217391302,1996-07-28,pct_capacity
1745,23.0,1996-07-28,num_shows
1746,72.7166613148245,1996-08-04,avg_ticket_price_cpi
1747,84.16565217391305,1996-08-04,pct_capacity
1748,23.0,1996-08-04,num_shows
1749,73.12684639863802,1996-08-11,avg_ticket_price_cpi
1750,87.1613043478261,1996-08-11,pct_capacity
1751,23.0,1996-08-11,num_shows
1752,74.89984712486309,1996-08-18,avg_ticket_price_cpi
1753,88.77454545454547,1996-08-18,pct_capacity
1754,22.0,1996-08-18,num_shows
1755,72.43155822420114,1996-08-25,avg_ticket_price_cpi
1756,84.71043478260871,1996-08-25,pct_capacity
1757,23.0,1996-08-25,num_shows
1758,73.43045567306437,1996-09-01,avg_ticket_price_cpi
1759,84.32652173913044,1996-09-01,pct_capacity
1760,23.0,1996-09-01,num_shows
1761,76.74198301938303,1996-09-08,avg_ticket_price_cpi
1762,68.90863636363638,1996-09-08,pct_capacity
1763,22.0,1996-09-08,num_shows
1764,70.05104653403404,1996-09-15,avg_ticket_price_cpi
1765,74.89500000000001,1996-09-15,pct_capacity
1766,24.0,1996-09-15,num_shows
1767,70.42159514514513,1996-09-22,avg_ticket_price_cpi
1768,79.84208333333332,1996-09-22,pct_capacity
1769,24.0,1996-09-22,num_shows
1770,70.49672086434262,1996-09-29,avg_ticket_price_cpi
1771,81.86565217391305,1996-09-29,pct_capacity
1772,23.0,1996-09-29,num_shows
1773,70.62150022482014,1996-10-06,avg_ticket_price_cpi
1774,82.64583333333334,1996-10-06,pct_capacity
1775,24.0,1996-10-06,num_shows
1776,72.33162205235811,1996-10-13,avg_ticket_price_cpi
1777,85.13916666666668,1996-10-13,pct_capacity
1778,24.0,1996-10-13,num_shows
1779,71.12238412313629,1996-10-20,avg_ticket_price_cpi
1780,89.9521739130435,1996-10-20,pct_capacity
1781,23.0,1996-10-20,num_shows
1782,70.07833994054755,1996-10-27,avg_ticket_price_cpi
1783,83.18791666666667,1996-10-27,pct_capacity
1784,24.0,1996-10-27,num_shows
1785,68.83571215955098,1996-11-03,avg_ticket_price_cpi
1786,76.405,1996-11-03,pct_capacity
1787,26.0,1996-11-03,num_shows
1788,66.7064328260677,1996-11-10,avg_ticket_price_cpi
1789,76.5133333333333,1996-11-10,pct_capacity
1790,27.0,1996-11-10,num_shows
1791,67.05215999911395,1996-11-17,avg_ticket_price_cpi
1792,78.24259259259257,1996-11-17,pct_capacity
1793,27.0,1996-11-17,num_shows
1794,68.6230024366472,1996-11-24,avg_ticket_price_cpi
1795,76.09851851851853,1996-11-24,pct_capacity
1796,27.0,1996-11-24,num_shows
1797,75.87367021889399,1996-12-01,avg_ticket_price_cpi
1798,81.2675,1996-12-01,pct_capacity
1799,28.0,1996-12-01,num_shows
1800,72.28942351510497,1996-12-08,avg_ticket_price_cpi
1801,81.56535714285714,1996-12-08,pct_capacity
1802,28.0,1996-12-08,num_shows
1803,73.5938170273021,1996-12-15,avg_ticket_price_cpi
1804,81.85851851851855,1996-12-15,pct_capacity
1805,27.0,1996-12-15,num_shows
1806,72.28575534315677,1996-12-22,avg_ticket_price_cpi
1807,76.25999999999999,1996-12-22,pct_capacity
1808,27.0,1996-12-22,num_shows
1809,81.17774144873667,1996-12-29,avg_ticket_price_cpi
1810,90.47925925925925,1996-12-29,pct_capacity
1811,27.0,1996-12-29,num_shows
1812,79.06465055125148,1997-01-05,avg_ticket_price_cpi
1813,90.02708333333332,1997-01-05,pct_capacity
1814,24.0,1997-01-05,num_shows
1815,72.40837387867764,1997-01-12,avg_ticket_price_cpi
1816,84.58315789473684,1997-01-12,pct_capacity
1817,19.0,1997-01-12,num_shows
1818,73.81116338895511,1997-01-19,avg_ticket_price_cpi
1819,85.3411111111111,1997-01-19,pct_capacity
1820,18.0,1997-01-19,num_shows
1821,72.6811772473496,1997-01-26,avg_ticket_price_cpi
1822,83.83157894736843,1997-01-26,pct_capacity
1823,19.0,1997-01-26,num_shows
1824,69.27623411659727,1997-02-02,avg_ticket_price_cpi
1825,86.41150000000002,1997-02-02,pct_capacity
1826,20.0,1997-02-02,num_shows
1827,68.47821468230362,1997-02-09,avg_ticket_price_cpi
1828,76.67000000000002,1997-02-09,pct_capacity
1829,21.0,1997-02-09,num_shows
1830,71.95854378062943,1997-02-16,avg_ticket_price_cpi
1831,84.03190476190477,1997-02-16,pct_capacity
1832,21.0,1997-02-16,num_shows
1833,69.1924190249568,1997-02-23,avg_ticket_price_cpi
1834,87.73857142857145,1997-02-23,pct_capacity
1835,21.0,1997-02-23,num_shows
1836,67.88395231025903,1997-03-02,avg_ticket_price_cpi
1837,79.95523809523807,1997-03-02,pct_capacity
1838,21.0,1997-03-02,num_shows
1839,67.40592094040164,1997-03-09,avg_ticket_price_cpi
1840,84.18772727272729,1997-03-09,pct_capacity
1841,22.0,1997-03-09,num_shows
1842,66.10585868125345,1997-03-16,avg_ticket_price_cpi
1843,81.01115384615383,1997-03-16,pct_capacity
1844,26.0,1997-03-16,num_shows
1845,66.7943734200034,1997-03-23,avg_ticket_price_cpi
1846,82.06321428571428,1997-03-23,pct_capacity
1847,28.0,1997-03-23,num_shows
1848,67.93668404455728,1997-03-30,avg_ticket_price_cpi
1849,86.31206896551726,1997-03-30,pct_capacity
1850,29.0,1997-03-30,num_shows
1851,66.3270336713841,1997-04-06,avg_ticket_price_cpi
1852,79.76096774193549,1997-04-06,pct_capacity
1853,31.0,1997-04-06,num_shows
1854,64.82149018465068,1997-04-13,avg_ticket_price_cpi
1855,72.72500000000001,1997-04-13,pct_capacity
1856,32.0,1997-04-13,num_shows
1857,64.9249483944555,1997-04-20,avg_ticket_price_cpi
1858,77.01647058823528,1997-04-20,pct_capacity
1859,34.0,1997-04-20,num_shows
1860,66.8033388861977,1997-04-27,avg_ticket_price_cpi
1861,81.93909090909092,1997-04-27,pct_capacity
1862,33.0,1997-04-27,num_shows
1863,69.34630011635639,1997-05-04,avg_ticket_price_cpi
1864,73.615,1997-05-04,pct_capacity
